instance,drone_capacity,drone_limit_time,theta,run,best_fitness,best_sol,best_multi_visit_fitness,best_multi_visit_sol,best_sol_avg_customers_per_drone_trip,best_sol_avg_demand_per_drone_trip,best_sol_drone_trip_distances,best_sol_avg_distance_per_drone_trip,best_sol_truck_wait_by_point,best_sol_drone_wait_by_point,best_sol_avg_truck_wait_by_point,best_sol_avg_drone_wait_by_point,best_multi_visit_sol_avg_customers_per_drone_trip,best_multi_visit_sol_avg_demand_per_drone_trip,best_multi_visit_sol_drone_trip_distances,best_multi_visit_sol_avg_distance_per_drone_trip,best_multi_visit_sol_truck_wait_by_point,best_multi_visit_sol_drone_wait_by_point,best_multi_visit_sol_avg_truck_wait_by_point,best_multi_visit_sol_avg_drone_wait_by_point,runtime_sec,status
test_data\data_demand_random_patch\20\C201_1.5.dat,8,60,2,4,326.0,"[[[[0, [9, 20, 5]], [11, [11, 8, 2]], [5, []], [2, []], [9, [12, 14, 16, 15, 19, 18, 13, 17]], [12, []], [14, []], [16, []], [15, []], [19, []], [18, []], [17, []], [13, []], [8, []], [20, []]], [[0, []], [6, [6, 1, 10]], [10, []], [1, []], [7, [4, 3, 7]], [3, []], [4, []]]], [[[11, [11, 8, 2]]], [[6, [6, 1, 10]]], [[9, [18, 13, 17]]], [[9, [12, 14, 16, 15, 19]]], [[7, [4, 3, 7]]]]]",355.0,"[[[[0, []], [8, [8]], [10, [10, 1, 6]], [1, []], [7, [7, 3, 4]], [3, []], [4, []], [6, []]], [[0, [9, 20, 5]], [5, []], [2, [2, 11]], [11, []], [9, [13, 14, 16, 19, 18, 17, 12, 15]], [13, []], [12, []], [14, []], [16, []], [15, []], [19, []], [18, []], [17, []], [20, []]]], [[[8, [8]], [2, [2, 11]]], [[10, [10, 1, 6]]], [[9, [13, 14, 16, 12, 15]]], [[7, [7, 3, 4]]], [[9, [19, 18, 17]]]]]",3.4,7.2,"[39.293765, 50.596443, 46.647615, 46.647615, 53.814496]",47.399987,"{11: 0.0, 6: 0.0, 9: 0.0, 7: 0.0}","{11: 20.353117, 6: 7.701779, 9: 38.054164, 7: 44.768944}",0.0,27.719501,3.4,7.2,"[47.143501, 33.526109, 46.647615, 53.814496, 46.647615]",45.555867,"{8: 0.0, 2: 0.0, 10: 0.0, 9: 60.29523, 7: 0.0}","{8: 8.338096, 2: 6.22967, 10: 3.236945, 9: 0.0, 7: 23.477224}",12.059046,8.256387,81.479,OK
test_data\data_demand_random_patch\20\C201_1.5.dat,8,60,2,5,321.23105567352866,"[[[[0, [20, 10]], [2, [2, 8]], [7, [7, 4, 6, 3]], [3, []], [4, []], [10, []], [8, []], [6, []], [20, []]], [[0, [9, 5]], [5, [1, 11]], [1, []], [9, [15, 19, 18, 17, 13, 12, 14, 16]], [12, []], [14, []], [16, []], [15, []], [19, []], [18, []], [17, []], [13, []], [11, []]]], [[[5, [1, 11]]], [[2, [2, 8]]], [[7, [7, 4, 6, 3]]], [[9, [15, 19, 12, 14, 16]]], [[9, [18, 17, 13]]]]]",375.6619037896906,"[[[[0, [10]], [2, [2, 11]], [11, []], [10, [1, 17, 19, 18]], [17, []], [18, []], [19, []], [1, []], [7, [7, 3, 4]], [3, []], [4, []]], [[0, [9, 20]], [5, [5, 8]], [8, [12]], [6, [15, 14, 16, 13, 6]], [13, []], [15, []], [16, []], [14, []], [12, []], [9, []], [20, []]]], [[[2, [2, 11]]], [[5, [5, 8]]], [[8, [12]], [10, [1]]], [[10, [17, 19, 18]]], [[6, [15, 14, 16, 13, 6]]], [[7, [7, 3, 4]]]]]",3.2,6.8,"[30.265492, 41.231056, 53.814496, 46.647615, 46.647615]",43.721255,"{5: 0.0, 2: 0.0, 7: 0.0, 9: 1.231056}","{5: 0.867254, 2: 21.384472, 7: 1.092752, 9: 36.060664}",0.307764,14.851286,2.833333,6.333333,"[41.231056, 30.265492, 34.507721, 33.526109, 50.596443, 53.814496]",40.656886,"{2: 0.0, 5: 0.0, 8: 12.661904, 10: 45.035414, 6: 0.0, 7: 0.0}","{2: 18.384472, 5: 14.867254, 8: 0.0, 10: 0.0, 6: 15.837573, 7: 108.820392}",9.61622,26.318282,83.189,OK
test_data\data_demand_random_patch\20\C201_1.5.dat,8,60,3,1,320.0,"[[[[0, [9, 5]], [5, [1, 8]], [1, []], [9, [12, 14, 16, 15, 18, 17, 19, 13]], [12, []], [14, []], [16, []], [15, []], [19, []], [18, []], [17, []], [13, []], [8, []]], [[0, [20, 10]], [20, []], [6, [6, 2, 11]], [10, []], [11, []], [2, []], [7, [7, 3, 4]], [3, []], [4, []]]], [[[6, [6, 2, 11]]], [[5, [1, 8]]], [[9, [18, 17, 19]]], [[9, [12, 14, 16, 15, 13]]], [[7, [7, 3, 4]]]]]",361.5892994802243,"[[[[0, [9, 20]], [5, [5, 12, 14, 16, 15, 19]], [9, [17, 18, 6]], [12, []], [14, []], [16, []], [15, []], [19, []], [17, []], [18, []], [6, []], [20, []]], [[0, [10]], [8, [8, 11, 2]], [11, []], [10, [13, 3, 4, 7, 1]], [13, []], [2, []], [1, []], [3, []], [4, []], [7, []]]], [[[8, [8, 11, 2]]], [[5, [5]], [10, [1]]], [[5, [12, 14, 16, 15, 19]]], [[10, [13, 3, 4, 7]]], [[9, [17, 18, 6]]]]]",3.2,6.8,"[50.596443, 30.265492, 46.647615, 46.647615, 53.814496]",45.594332,"{6: 0.0, 5: 0.0, 9: 0.0, 7: 0.0}","{6: 11.701779, 5: 0.867254, 9: 54.054164, 7: 18.768944}",0.0,21.348035,3.4,7.6,"[23.323808, 38.966868, 30.265492, 33.526109, 46.647615]",34.545978,"{8: 0.0, 5: 55.132746, 10: 38.526109, 9: 0.456554}","{8: 9.338096, 5: 2.867254, 10: 13.928932, 9: 0.0}",23.528852,6.533571,127.877,OK
test_data\data_demand_random_patch\20\C201_1.5.dat,8,60,3,2,326.0,"[[[[0, [9, 5, 10, 20]], [20, []], [8, [8]], [5, [19, 18, 13]], [10, []], [9, [16, 17, 12, 14, 15]], [12, []], [14, []], [16, []], [15, []], [19, []], [18, []], [17, []], [13, []], [11, [11]]], [[0, []], [2, [2, 1]], [1, []], [7, [7, 3, 4, 6]], [3, []], [4, []], [6, []]]], [[[8, [8]]], [[2, [2, 1]]], [[7, [7, 3, 4, 6]]], [[5, [19, 18, 13]]], [[9, [16, 17, 12, 14, 15]]], [[11, [11]]]]]",362.0,"[[[[0, [5]], [5, []], [8, [8, 1, 17, 13, 18]], [13, []], [18, []], [17, []], [1, []], [7, [3, 7, 4]], [3, []], [4, []]], [[0, [20, 10, 9]], [2, [2, 11]], [9, []], [10, []], [11, [14, 16, 15, 19, 6, 12]], [14, []], [12, []], [16, []], [15, []], [19, []], [6, []], [20, []]]], [[[8, [8, 1]]], [[2, [2, 11]]], [[8, [17, 13, 18]], [11, [12]]], [[11, [14, 16, 15, 19, 6]]], [[7, [3, 7, 4]]]]]",2.666667,5.666667,"[23.323808, 41.231056, 53.814496, 30.265492, 46.647615, 39.293765]",39.096039,"{8: 0.0, 2: 0.0, 7: 0.0, 5: 10.132746, 9: 0.456554, 11: 0.0}","{8: 32.338096, 2: 9.384472, 7: 5.430848, 5: 0.0, 9: 0.0, 11: 117.035169}",1.764883,27.364764,3.2,6.8,"[23.323808, 41.231056, 40.364172, 39.293765, 53.814496]",39.605459,"{8: 28.661904, 2: 0.0, 11: 0.0, 7: 0.0}","{8: 30.338096, 2: 21.384472, 11: 24.053957, 7: 87.107773}",7.165476,40.721074,121.569,OK
test_data\data_demand_random_patch\20\C201_1.5.dat,8,60,3,3,319.13274595042157,"[[[[0, [20, 11, 10]], [4, [4, 3, 7, 6]], [3, []], [7, []], [11, []], [10, []], [6, []], [20, []]], [[0, [9]], [5, [2, 8, 1, 5]], [2, []], [1, []], [9, [13, 17, 18, 19, 15, 16, 14, 12]], [13, []], [17, []], [18, []], [19, []], [15, []], [16, []], [14, []], [12, []], [8, []]]], [[[5, [2, 8]]], [[5, [1, 5]]], [[4, [4, 3, 7, 6]]], [[9, [19, 15, 16, 14, 12]]], [[9, [13, 17, 18]]]]]",,None,3.2,7.4,"[30.265492, 30.265492, 51.224994, 46.647615, 46.647615]",41.010242,"{5: 0.132746, 4: 5.612497, 9: 0.0}","{5: 7.867254, 4: 0.0, 9: 38.392883}",1.915081,15.420046,,,[],,{},{},,,129.82,OK
test_data\data_demand_random_patch\20\C201_1.5.dat,8,60,3,4,319.6124969497314,"[[[[0, [20, 10]], [4, [4, 7, 3, 6, 11]], [7, []], [3, []], [11, []], [10, []], [6, []], [20, []]], [[0, [9]], [5, [5, 8, 1, 2]], [1, []], [2, []], [9, [17, 13, 18, 15, 19, 16, 14, 12]], [13, []], [17, []], [18, []], [19, []], [15, []], [16, []], [14, []], [12, []], [8, []]]], [[[5, [5, 8]]], [[5, [1, 2]]], [[4, [4, 7, 3, 6, 11]]], [[9, [19, 16, 14, 12]]], [[9, [17, 13, 18, 15]]]]]",395.6619037896906,"[[[[0, [9]], [2, [2, 11, 10, 5]], [5, []], [11, []], [10, [13, 17, 18, 3]], [9, [1]], [13, []], [17, []], [18, []], [1, []], [4, [4, 7]], [3, []], [7, []]], [[0, [20]], [8, [8, 19, 15, 16, 14, 12]], [19, []], [15, []], [16, []], [14, []], [12, []], [20, []], [6, [6]]]], [[[2, [10, 5]]], [[2, [2, 11]], [8, [8]]], [[8, [19, 15, 16, 14, 12]]], [[10, [13, 17, 18, 3]]], [[9, [1]]], [[6, [6]]], [[4, [4, 7]]]]]",3.4,7.6,"[30.265492, 30.265492, 51.224994, 46.647615, 46.647615]",41.010242,"{5: 0.132746, 4: 6.612497, 9: 0.0}","{5: 11.867254, 4: 0.0, 9: 38.392883}",2.248414,16.753379,2.571429,5.714286,"[41.231056, 47.143501, 23.323808, 33.526109, 46.647615, 50.596443, 51.224994]",41.956218,"{2: 4.866069, 8: 53.661904, 10: 0.0, 9: 0.0, 6: 0.0, 4: 0.0}","{2: 28.384472, 8: 12.338096, 10: 6.621417, 9: 2.218454, 6: 174.734559, 4: 95.063695}",9.754662,53.226782,133.627,OK
test_data\data_demand_random_patch\20\C201_1.5.dat,8,60,3,5,319.13274595042157,"[[[[0, [9]], [5, [5, 1]], [1, []], [9, [13, 17, 18, 19, 15, 16, 14, 12]], [13, []], [17, []], [18, []], [19, []], [15, []], [16, []], [14, []], [12, []]], [[0, [10, 20]], [4, [4, 7, 3, 8, 6, 11, 2]], [3, []], [7, []], [2, []], [11, []], [10, []], [8, []], [20, []], [6, []]]], [[[5, [5, 1]]], [[4, [6, 11, 2]]], [[4, [4, 7, 3, 8]]], [[9, [19, 15, 16, 14, 12]]], [[9, [13, 17, 18]]]]]",362.6155281280883,"[[[[0, [20, 9]], [20, []], [10, [14, 16, 15, 19, 10, 6, 12]], [9, []], [12, []], [14, []], [16, []], [15, []], [19, []], [6, []]], [[0, [2, 11, 8]], [5, [5]], [2, [3, 4, 1]], [1, []], [3, []], [4, []], [7, [18, 17, 7, 13]], [18, []], [17, []], [13, []], [11, []], [8, []]]], [[[5, [5]], [10, [10]]], [[2, [3, 4, 1]]], [[10, [14, 16, 15, 12]]], [[10, [19, 6]]], [[7, [18, 17, 7, 13]]]]]",3.4,7.6,"[30.265492, 51.224994, 51.224994, 46.647615, 46.647615]",45.202142,"{5: 0.132746, 4: 6.612497, 9: 0.0}","{5: 0.0, 4: 19.387503, 9: 9.780386}",2.248414,9.72263,3.0,6.4,"[38.966868, 41.231056, 33.526109, 33.526109, 53.814496]",40.212928,"{5: 0.0, 10: 89.52022, 2: 7.615528, 7: 0.0}","{5: 28.867254, 10: 4.22967, 2: 0.0, 7: 4.419116}",24.283937,9.37901,127.572,OK
test_data\data_demand_random_patch\20\C201_1.5.dat,8,120,1,1,310.03999404456897,"[[[[0, [5, 20]], [5, [2, 8]], [2, []], [7, [7, 3, 4, 6]], [3, []], [4, []], [8, []], [20, []], [6, []]], [[0, [9, 10]], [1, [1, 11]], [12, [12, 14, 16, 15, 19]], [14, []], [16, []], [15, []], [19, []], [18, [18, 13, 17]], [17, []], [13, []], [9, []], [11, []], [10, []]]], [[[1, [1, 11]]], [[5, [2, 8]]], [[7, [7, 3, 4, 6]]], [[12, [12, 14, 16, 15, 19]]], [[18, [18, 13, 17]]]]]",,None,3.2,6.8,"[55.461698, 30.265492, 53.814496, 76.157731, 70.710678]",57.282019,"{1: 0.0, 5: 0.0, 7: 0.039994, 12: 0.0, 18: 0.0}","{1: 27.269151, 5: 10.867254, 7: 0.0, 12: 8.190285, 18: 46.697419}",0.007999,18.604822,,,[],,{},{},,,35.95,OK
test_data\data_demand_random_patch\20\C201_1.5.dat,8,120,1,2,308.896034782191,"[[[[0, [9]], [6, [6, 11]], [17, [17, 18, 19, 14]], [18, []], [19, []], [15, [15, 16, 13, 12]], [16, []], [12, []], [14, []], [13, []], [9, []], [11, []]], [[0, [5, 10, 20]], [5, []], [2, [2, 1]], [4, [4, 3, 7, 8]], [3, []], [7, []], [1, []], [8, []], [10, []], [20, []]]], [[[2, [2, 1]]], [[6, [6, 11]]], [[4, [4, 3, 7, 8]]], [[17, [17, 18, 19, 14]]], [[15, [15, 16, 13, 12]]]]]",,None,3.2,6.8,"[41.231056, 50.596443, 51.224994, 66.603303, 72.111026]",56.353364,"{2: 0.0, 6: 0.0, 4: 8.228025, 17: 0.0, 15: 0.896035}","{2: 13.384472, 6: 8.701779, 4: 0.0, 17: 11.400127, 15: 0.0}",1.824812,6.697276,,,[],,{},{},,,43.74,OK
test_data\data_demand_random_patch\20\C201_1.5.dat,8,120,1,3,321.0,"[[[[0, [5]], [5, []], [2, [2, 1]], [4, [4, 7, 3, 8]], [3, []], [7, []], [1, []], [13, [13, 17, 18]], [17, []], [18, []], [8, []]], [[0, [20, 10]], [20, [11, 6, 9]], [6, []], [15, [15, 19, 16, 14, 12]], [19, []], [16, []], [14, []], [12, []], [9, []], [11, []], [10, []]]], [[[2, [2, 1]]], [[20, [11, 6, 9]]], [[4, [4, 7, 3, 8]]], [[13, [13, 17, 18]]], [[15, [15, 19, 16, 14, 12]]]]]",,None,3.4,7.6,"[41.231056, 20.0, 51.224994, 61.611687, 72.111026]",49.235753,"{2: 0.0, 20: 17.0, 4: 0.0, 13: 0.0, 15: 0.0}","{2: 11.384472, 20: 0.0, 4: 12.387503, 13: 92.194156, 15: 12.33199}",3.4,25.659624,,,[],,{},{},,,33.644,OK
test_data\data_demand_random_patch\20\C201_1.5.dat,8,120,1,4,307.0,"[[[[0, []], [6, [6, 11]], [17, [17, 18, 15, 19]], [18, []], [19, []], [15, []], [16, [16, 12, 14, 13]], [12, []], [14, []], [13, []], [11, []]], [[0, [5, 10, 20, 9]], [5, []], [2, [2, 1]], [1, []], [7, [7, 3, 4, 8]], [3, []], [4, []], [10, []], [9, []], [8, []], [20, []]]], [[[2, [2, 1]]], [[6, [6, 11]]], [[7, [7, 3, 4, 8]]], [[17, [17, 18, 15, 19]]], [[16, [16, 12, 14, 13]]]]]",349.0,"[[[[0, [9, 10, 5]], [2, [2, 1, 8]], [1, []], [14, [14, 12, 16, 15, 19]], [12, []], [16, []], [15, []], [19, []], [18, [18, 17, 13, 11]], [17, []], [13, []], [9, []], [11, []], [10, []], [5, []], [8, []]], [[0, []], [20, [20]], [7, [7, 3, 4, 6]], [3, []], [4, []], [6, []]]], [[[20, [20]], [2, [8]]], [[2, [2, 1]]], [[7, [7, 3, 4, 6]]], [[14, [14, 12, 16, 15, 19]]], [[18, [18, 17, 13, 11]]]]]",3.2,6.8,"[41.231056, 50.596443, 53.814496, 66.603303, 80.622577]",58.573575,"{2: 0.0, 6: 0.0, 7: 1.522776, 17: 0.0, 16: 0.0}","{2: 13.384472, 6: 7.701779, 7: 0.0, 17: 11.400127, 16: 1.258687}",0.304555,6.749013,3.4,7.8,"[55.615528, 41.231056, 53.814496, 78.714675, 70.710678]",60.017287,"{20: 0.0, 2: 0.0, 7: 0.0, 14: 0.0, 18: 0.0}","{20: 2.0, 2: 25.384472, 7: 16.477224, 14: 43.642663, 18: 23.737413}",0.0,22.248354,44.08,OK
test_data\data_demand_random_patch\20\C201_1.5.dat,8,120,1,5,311.0,"[[[[0, [20]], [20, []], [6, [6, 8]], [17, [17, 18, 15, 19]], [18, []], [19, []], [15, []], [16, [16, 14, 12, 13]], [14, []], [12, []], [13, []], [8, []]], [[0, [5, 9, 10]], [5, []], [2, [2, 1]], [4, [4, 3, 7, 11]], [3, []], [1, []], [7, []], [9, []], [11, []], [10, []]]], [[[2, [2, 1]]], [[6, [6, 8]]], [[4, [4, 3, 7, 11]]], [[17, [17, 18, 15, 19]]], [[16, [16, 14, 12, 13]]]]]",,None,3.2,6.8,"[41.231056, 50.596443, 51.224994, 66.603303, 80.622577]",58.055675,"{2: 0.0, 6: 0.0, 4: 8.228025, 17: 0.0, 16: 0.0}","{2: 11.384472, 6: 11.701779, 4: 0.0, 17: 11.400127, 16: 9.848189}",1.645605,8.866913,,,[],,{},{},,,36.985,OK
test_data\data_demand_random_patch\20\C201_1.5.dat,8,120,2,1,307.0,"[[[[0, [5, 11, 10, 9]], [5, []], [2, [2, 1]], [4, [4, 3, 7, 8]], [3, []], [7, []], [1, []], [9, []], [11, []], [10, []], [8, []]], [[0, []], [6, [6, 20]], [17, [17, 18, 19, 15]], [18, []], [19, []], [15, []], [16, [16, 12, 14, 13]], [12, []], [14, []], [13, []], [20, []]]], [[[6, [6, 20]]], [[2, [2, 1]]], [[4, [4, 3, 7, 8]]], [[17, [17, 18, 19, 15]]], [[16, [16, 12, 14, 13]]]]]",369.0,"[[[[0, [10, 20]], [5, [5]], [10, []], [18, [18, 19, 15, 17]], [19, []], [15, []], [17, []], [13, [13, 6]], [6, []], [20, []]], [[0, [11, 9]], [11, []], [2, [2, 1]], [4, [4, 7, 12, 3]], [3, []], [7, []], [1, []], [12, []], [14, [14, 8]], [16, [16]], [9, []], [8, []]]], [[[2, [2, 1]]], [[5, [5]]], [[4, [4, 7, 12, 3]]], [[18, [18, 19, 15, 17]]], [[14, [14, 8]]], [[16, [16]], [13, [13, 6]]]]]",3.2,7.6,"[50.596443, 41.231056, 51.224994, 66.603303, 80.622577]",58.055675,"{6: 0.0, 2: 0.0, 4: 8.228025, 17: 0.0, 16: 0.0}","{6: 7.701779, 2: 14.384472, 4: 0.0, 17: 11.400127, 16: 2.848189}",1.645605,7.266913,2.666667,6.166667,"[41.231056, 30.265492, 51.224994, 70.710678, 78.714675, 81.315171]",58.910344,"{2: 0.0, 5: 0.0, 4: 0.0, 18: 18.970867, 14: 0.0, 13: 24.161183, 16: 0.0}","{2: 34.384472, 5: 20.867254, 4: 22.387503, 18: 0.0, 14: 57.030166, 13: 0.0, 16: 1.556661}",6.161721,19.460865,68.08,OK
test_data\data_demand_random_patch\20\C201_1.5.dat,8,120,2,2,307.0,"[[[[0, [10, 5, 9, 20]], [2, [2, 1]], [1, []], [7, [7, 4, 3, 11]], [4, []], [3, []], [5, []], [11, []], [9, []], [10, []], [20, []]], [[0, []], [6, [6, 8]], [17, [17, 18, 19, 15]], [18, []], [19, []], [15, []], [16, [16, 12, 14, 13]], [12, []], [14, []], [13, []], [8, []]]], [[[2, [2, 1]]], [[6, [6, 8]]], [[7, [7, 4, 3, 11]]], [[17, [17, 18, 19, 15]]], [[16, [16, 12, 14, 13]]]]]",316.0,"[[[[0, [9, 8]], [20, [6, 20]], [6, []], [17, [17, 18, 19, 15]], [18, []], [19, []], [15, []], [16, [16, 14, 12]], [14, []], [12, []], [9, []], [8, []]], [[0, [10, 5]], [2, [2, 1]], [7, [7, 3, 4, 11]], [3, []], [4, []], [1, [13]], [13, []], [11, []], [10, []], [5, []]]], [[[20, [6, 20]]], [[2, [2, 1]]], [[7, [7, 3, 4, 11]]], [[17, [17, 18, 19, 15]]], [[16, [16, 14, 12]], [1, [13]]]]]",3.2,6.8,"[41.231056, 50.596443, 53.814496, 66.603303, 80.622577]",58.573575,"{2: 0.0, 6: 0.0, 7: 1.522776, 17: 0.0, 16: 0.0}","{2: 13.384472, 6: 7.701779, 7: 0.0, 17: 11.400127, 16: 1.258687}",0.304555,6.749013,3.2,7.2,"[20.0, 41.231056, 53.814496, 66.603303, 101.568247]",56.643421,"{20: 13.0, 2: 0.0, 7: 0.907248, 17: 0.0, 1: 0.638097, 16: 0.0}","{20: 0.0, 2: 11.384472, 7: 0.0, 17: 47.698348, 1: 0.0, 16: 12.143366}",2.424224,11.871031,83.87,OK
test_data\data_demand_random_patch\20\C201_1.5.dat,8,120,2,3,307.0,"[[[[0, [5, 11, 20]], [5, []], [2, [2, 1]], [7, [7, 4, 3, 8]], [4, []], [3, []], [1, []], [11, []], [8, []], [20, []]], [[0, []], [6, [6, 9, 10]], [17, [17, 15, 18, 19]], [18, []], [19, []], [15, []], [16, [16, 14, 12, 13]], [14, []], [12, []], [13, []], [9, []], [10, []]]], [[[2, [2, 1]]], [[6, [6, 9, 10]]], [[7, [7, 4, 3, 8]]], [[17, [17, 15, 18, 19]]], [[16, [16, 14, 12, 13]]]]]",345.0308375009615,"[[[[0, [5]], [4, [4, 3, 2]], [3, []], [7, [7, 1, 12]], [1, []], [12, []], [14, [14]], [2, []], [5, []]], [[0, [9, 10]], [20, [20, 8, 11]], [8, []], [11, []], [10, []], [9, []], [13, [13, 17, 16, 15, 19]], [17, []], [15, []], [16, []], [19, []], [18, [18, 6]], [6, []]]], [[[20, [8, 11]]], [[20, [20]]], [[4, [4, 3, 2]]], [[7, [7, 1, 12]]], [[13, [13, 17, 16, 15, 19]], [14, [14]]], [[18, [18, 6]]]]]",3.4,7.8,"[41.231056, 50.596443, 53.814496, 66.603303, 80.622577]",58.573575,"{2: 0.0, 6: 0.0, 7: 21.522776, 17: 0.0, 16: 0.0}","{2: 14.384472, 6: 7.701779, 7: 0.0, 17: 11.400127, 16: 0.258687}",4.304555,6.749013,2.833333,6.5,"[20.0, 20.0, 51.224994, 53.814496, 80.163181, 70.710678]",49.318892,"{20: 0.0, 4: 5.612497, 7: 0.0, 13: 17.030838, 14: 0.0, 18: 0.0}","{20: 10.0, 4: 0.0, 7: 7.705249, 13: 0.0, 14: 53.375104, 18: 36.155753}",3.773889,17.872684,66.32,OK
test_data\data_demand_random_patch\20\C201_1.5.dat,8,120,2,4,307.0,"[[[[0, [2, 5, 9, 10, 20]], [5, [1, 11]], [3, [3, 7, 4]], [4, []], [7, []], [1, []], [2, []], [9, []], [10, []], [11, []], [20, []]], [[0, []], [6, [6, 8]], [17, [17, 18, 19, 15]], [18, []], [19, []], [15, []], [16, [16, 14, 12, 13]], [14, []], [12, []], [13, []], [8, []]]], [[[6, [6, 8]]], [[5, [1, 11]]], [[3, [3, 7, 4]]], [[17, [17, 18, 19, 15]]], [[16, [16, 14, 12, 13]]]]]",342.0,"[[[[0, []], [5, [8, 5, 2]], [2, []], [4, [4, 3, 7, 6, 1]], [3, []], [7, []], [1, []], [8, []], [6, []]], [[0, [10, 11, 9, 12, 15, 20]], [20, []], [10, []], [11, []], [9, []], [12, []], [14, [14, 16, 19, 18, 17, 13]], [16, []], [15, []], [19, []], [18, []], [17, []], [13, []]]], [[[5, [5, 2]]], [[5, [8]]], [[14, [14, 16, 17]], [4, [1]]], [[4, [4, 3, 7, 6]]], [[14, [19, 18, 13]]]]]",3.0,6.0,"[50.596443, 30.265492, 58.137767, 66.603303, 80.622577]",57.245117,"{6: 0.0, 5: 0.0, 3: 0.0, 17: 0.0, 16: 0.0}","{6: 7.701779, 5: 10.867254, 3: 3.79837, 17: 11.400127, 16: 6.619828}",0.0,8.077472,2.8,6.6,"[30.265492, 30.265492, 107.455126, 51.224994, 78.714675]",59.585156,"{5: 0.0, 4: 11.612497, 14: 0.0}","{5: 17.734508, 4: 10.387503, 14: 80.932377}",3.870832,36.351463,107.378,OK
test_data\data_demand_random_patch\20\C201_1.5.dat,8,120,2,5,307.0,"[[[[0, []], [6, [6, 8]], [17, [17, 19, 15, 18]], [18, []], [19, []], [15, []], [16, [16, 14, 12, 13]], [14, []], [12, []], [13, []], [8, []]], [[0, [20, 9, 2, 1, 10]], [5, [5, 11]], [7, [7, 4, 3]], [4, []], [3, []], [1, []], [2, []], [9, []], [11, []], [10, []], [20, []]]], [[[5, [5, 11]]], [[6, [6, 8]]], [[7, [7, 4, 3]]], [[17, [17, 19, 15, 18]]], [[16, [16, 14, 12, 13]]]]]",321.80584360149874,"[[[[0, [5]], [10, [10, 11, 1]], [11, []], [17, [17, 7, 3, 4]], [1, []], [7, []], [3, []], [4, []], [2, [2]], [5, []]], [[0, [9]], [20, [20, 8]], [8, []], [9, []], [13, [13, 12, 14, 16, 15]], [12, []], [14, []], [16, []], [15, []], [19, [19]], [18, [18, 6]], [6, []]]], [[[20, [20, 8]]], [[10, [10, 11, 1]]], [[13, [13, 12, 14, 16, 15]]], [[19, [19]], [17, [17, 7, 3, 4]]], [[18, [18, 6]]], [[2, [2]]]]]",3.0,6.0,"[30.265492, 50.596443, 53.814496, 66.603303, 80.622577]",56.380462,"{5: 0.0, 6: 0.0, 7: 0.039994, 17: 0.0, 16: 0.0}","{5: 33.867254, 6: 7.701779, 7: 0.0, 17: 11.400127, 16: 6.741469}",0.007999,11.942126,3.0,6.833333,"[20.0, 33.526109, 61.611687, 78.183852, 70.710678, 41.231056]",50.87723,"{20: 0.0, 10: 0.0, 13: 0.805844, 17: 11.301652, 19: 0.0, 18: 0.0, 2: 0.0}","{20: 3.0, 10: 7.236945, 13: 0.0, 17: 0.0, 19: 20.881415, 18: 4.838817, 2: 30.829032}",1.729642,9.540887,80.216,OK
test_data\data_demand_random_patch\20\C201_1.5.dat,8,120,3,1,312.0,"[[[[0, [10, 5, 9]], [2, [2, 1]], [4, [4, 7, 3, 11]], [3, []], [7, []], [1, []], [5, []], [9, []], [11, []], [10, []]], [[0, []], [20, [20, 8]], [6, [6]], [17, [17, 19, 15, 18]], [18, []], [19, []], [15, []], [16, [16, 12, 14, 13]], [12, []], [14, []], [13, []], [8, []]]], [[[2, [2, 1]]], [[20, [20, 8]]], [[6, [6]]], [[4, [4, 7, 3, 11]]], [[17, [17, 19, 15, 18]]], [[16, [16, 12, 14, 13]]]]]",340.06888370749726,"[[[[0, [5]], [5, []], [3, [3, 4, 7, 8]], [4, []], [7, []], [1, [1, 2]], [13, [13, 11]], [2, []], [11, [10]], [10, []], [8, []]], [[0, []], [20, [20]], [6, [6, 9]], [12, [12, 14, 16, 15, 19]], [14, []], [16, []], [15, []], [19, []], [18, [18, 17]], [17, []], [9, []]]], [[[20, [20]]], [[6, [6, 9]]], [[3, [3, 4, 7, 8]]], [[1, [1, 2]]], [[12, [12, 14, 16, 15, 19]]], [[18, [18, 17]], [13, [13, 11]]], [[11, [10]]]]]",2.833333,6.5,"[41.231056, 20.0, 50.596443, 51.224994, 66.603303, 80.622577]",51.713062,"{2: 0.0, 20: 0.0, 6: 0.0, 4: 8.228025, 17: 0.0, 16: 0.0}","{2: 11.384472, 20: 2.0, 6: 8.701779, 4: 0.0, 17: 11.400127, 16: 10.848189}",1.371338,7.389094,2.714286,6.428571,"[20.0, 50.596443, 58.137767, 55.461698, 76.157731, 73.161183, 39.293765]",53.25837,"{20: 0.0, 6: 0.0, 3: 2.068884, 1: 0.0, 12: 0.0, 13: 0.0, 18: 2.949497, 11: 0.0}","{20: 6.0, 6: 12.701779, 3: 0.0, 1: 8.039813, 12: 19.783367, 13: 1.463307, 18: 0.0, 11: 42.343135}",0.627298,11.291425,133.65,OK
