instance,drone_capacity,drone_limit_time,theta,run,best_fitness,best_sol,best_multi_visit_fitness,best_multi_visit_sol
test_data/data_demand_random_50_batch_all1_equal_random/C201_3.dat,4,90,2,5,1203.051248,"[[[[0, [14, 10, 12, 9, 11, 13]], [14, []], [10, []], [12, []], [9, []], [11, []], [22, [22, 15, 23, 24]], [15, []], [33, [33, 31]], [23, [29]], [31, [36, 16, 26]], [36, []], [24, []], [16, []], [13, []], [26, []], [35, [35, 40]], [40, []], [47, [47, 46, 44]], [29, []], [46, []], [44, []]], [[0, [5, 4, 2, 3]], [5, [6, 1]], [4, [7]], [2, []], [3, []], [7, []], [6, []], [8, [8, 17, 19, 18]], [17, []], [20, [20, 21]], [21, [27, 28]], [27, []], [28, []], [19, []], [18, []], [38, [38, 30, 34, 25]], [30, []], [34, []], [39, [39, 37, 32]], [1, []], [25, []], [37, []], [32, []], [50, [50, 42, 43, 49]], [42, []], [43, []], [49, []], [48, [48, 41, 45]], [41, []], [45, []]]], [[[5, [6, 1]]], [[4, [7]]], [[22, [22, 15, 23, 24]]], [[8, [8, 17, 19, 18]]], [[20, [20, 21]]], [[21, [27, 28]]], [[33, [33, 31]]], [[23, [29]]], [[31, [36, 16, 26]]], [[38, [38, 30, 34, 25]]], [[39, [39, 37, 32]]], [[35, [35, 40]]], [[47, [47, 46, 44]]], [[50, [50, 42, 43, 49]]], [[48, [48, 41, 45]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_random/C201_3.dat,4,120,2,1,1201.048349,"[[[[0, [4, 2]], [2, []], [8, [8, 9, 10, 12]], [15, [15, 17, 22, 16]], [17, []], [26, [26, 23, 21, 33]], [9, []], [22, []], [10, []], [12, []], [38, [38, 31, 7]], [33, []], [23, []], [31, []], [7, []], [4, []], [36, [36, 27]], [16, []], [44, [44, 48, 49, 43]], [21, []], [48, []], [27, []], [43, []], [49, []], [41, [41, 45, 40]], [45, []], [40, []]], [[0, [6, 1, 5]], [6, []], [1, [11, 14, 13]], [5, []], [11, []], [14, [3]], [3, []], [24, [24, 25, 20, 18]], [13, []], [25, []], [30, [30, 19, 28]], [20, []], [18, []], [19, []], [28, []], [39, [39, 34, 37, 32]], [34, []], [37, []], [32, []], [50, [50, 42, 47, 46]], [42, []], [35, [35, 29]], [47, []], [29, []], [46, []]]], [[[8, [8, 9, 10, 12]]], [[1, [11, 14, 13]]], [[14, [3]]], [[15, [15, 17, 22, 16]]], [[24, [24, 25, 20, 18]]], [[26, [26, 23, 21, 33]]], [[30, [30, 19, 28]]], [[38, [38, 31, 7]]], [[36, [36, 27]]], [[39, [39, 34, 37, 32]]], [[44, [44, 48, 49, 43]]], [[50, [50, 42, 47, 46]]], [[35, [35, 29]]], [[41, [41, 45, 40]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_random/C201_3.dat,4,120,2,2,1190.612497,"[[[[0, [2, 6, 4, 3]], [13, [13, 14, 8, 7]], [14, []], [8, []], [2, []], [6, []], [7, []], [4, []], [24, [24, 18, 21]], [21, []], [3, []], [18, []], [28, [28, 33, 31, 23]], [33, []], [16, [16, 26, 27]], [31, []], [23, []], [26, []], [38, [38, 41, 36, 42]], [42, []], [41, []], [43, [43, 49, 48, 44]], [49, []], [27, []], [48, []], [36, []], [44, []]], [[0, [5]], [1, [1, 9]], [12, [12, 17, 11, 10]], [19, [19, 15, 25, 20]], [15, []], [17, []], [30, [30]], [25, []], [5, []], [11, []], [10, []], [37, [37, 34]], [9, []], [22, [22, 29, 32]], [35, [35, 39, 40]], [34, []], [29, []], [46, [46, 47, 50, 45]], [47, []], [39, []], [32, []], [50, []], [20, []], [45, []], [40, []]]], [[[1, [1, 9]]], [[13, [13, 14, 8, 7]]], [[12, [12, 17, 11, 10]]], [[24, [24, 18, 21]]], [[19, [19, 15, 25, 20]]], [[30, [30]]], [[28, [28, 33, 31, 23]]], [[16, [16, 26, 27]]], [[37, [37, 34]]], [[22, [22, 29, 32]]], [[38, [38, 41, 36, 42]]], [[35, [35, 39, 40]]], [[46, [46, 47, 50, 45]]], [[43, [43, 49, 48, 44]]]]]",1263.051248,"[[[[0, [2, 6]], [17, [17, 16]], [2, [26, 21]], [16, []], [24, [24, 19, 20]], [20, [28, 33, 22, 29]], [19, []], [28, []], [33, []], [35, [35, 37]], [22, []], [37, []], [26, []], [29, []], [47, [47, 46, 44, 45]], [46, []], [44, []], [6, []], [21, []], [45, []]], [[0, [5, 4, 1, 3]], [1, []], [7, [7, 13, 14, 10]], [13, []], [4, []], [8, [8, 15, 12, 11]], [15, []], [18, [18, 9]], [5, []], [14, []], [31, [31, 32, 25, 30, 23, 27]], [3, []], [23, []], [32, []], [25, []], [34, [34]], [39, [39, 42, 38]], [30, []], [10, []], [12, []], [11, []], [9, []], [50, [50, 43, 49, 48]], [42, []], [38, []], [43, []], [49, []], [27, []], [48, []], [41, [41, 40, 36]], [40, []], [36, []]]], [[[7, [7, 13, 14, 10]]], [[17, [17, 16]]], [[8, [8, 15, 12, 11]]], [[18, [18, 9]]], [[2, [26, 21]]], [[24, [24, 19, 20]]], [[31, [23, 27]]], [[31, [31, 32, 25, 30]]], [[20, [28, 33, 22, 29]]], [[34, [34]], [35, [35, 37]]], [[39, [39, 42, 38]]], [[47, [47, 46, 44, 45]]], [[50, [50, 43, 49, 48]]], [[41, [41, 40, 36]]]]]"
test_data/data_demand_random_50_batch_all1_equal_random/C201_3.dat,4,120,2,3,1196.048349,"[[[[0, [1, 2]], [2, []], [18, [18, 15, 10]], [1, []], [14, [14, 19]], [15, []], [10, []], [38, [38, 33, 28, 21]], [33, []], [19, []], [28, []], [21, []], [24, [24, 31, 27, 36, 41, 40]], [44, [44, 48, 49, 43]], [36, []], [31, []], [48, []], [49, []], [43, []], [27, []], [41, []], [40, []]], [[0, [3, 4, 6, 5]], [5, []], [8, [8, 11, 12, 9]], [16, [16, 17, 13]], [3, []], [7, [7]], [6, []], [4, []], [13, []], [23, [23]], [17, []], [22, [22, 32, 26, 25]], [32, []], [26, []], [25, []], [35, [35, 30, 20, 29]], [30, []], [20, []], [11, []], [12, []], [9, []], [37, [37]], [39, [39, 34, 42]], [29, []], [46, [46, 47, 50, 45]], [47, []], [34, []], [50, []], [42, []], [45, []]]], [[[8, [8, 11, 12, 9]]], [[16, [16, 17, 13]]], [[7, [7]]], [[18, [18, 15, 10]]], [[14, [14, 19]]], [[23, [23]]], [[22, [22, 32, 26, 25]]], [[35, [35, 30, 20, 29]]], [[38, [38, 33, 28, 21]]], [[24, [24, 31, 27]]], [[37, [37]]], [[24, [36, 41, 40]]], [[39, [39, 34, 42]]], [[44, [44, 48, 49, 43]]], [[46, [46, 47, 50, 45]]]]]",1201.048349,"[[[[0, [4, 3]], [8, [8, 7, 13, 14]], [4, []], [7, []], [3, []], [13, []], [14, []], [16, [16]], [23, [23, 17, 10, 21, 24]], [17, []], [10, []], [11, [11, 12, 18, 15]], [12, []], [25, [25, 26, 30, 19]], [26, []], [30, []], [18, []], [15, []], [19, []], [38, [38]], [41, [41, 36, 31]], [21, []], [44, [44, 48, 49, 43]], [24, []], [36, []], [31, []], [48, []], [49, []], [43, []], [45, [45, 40]], [40, []]], [[0, [2, 6, 1, 5]], [2, []], [6, []], [9, [9]], [1, []], [5, []], [27, [27, 28, 33, 20]], [28, []], [33, []], [20, []], [22, [22, 32, 29]], [37, [37, 34]], [32, []], [34, [39, 35]], [29, []], [46, [46, 47, 50, 42]], [47, []], [39, []], [35, []], [50, []], [42, []]]], [[[9, [9]]], [[8, [8, 7, 13, 14]]], [[16, [16]]], [[23, [23, 17, 10]]], [[23, [21, 24]]], [[11, [11, 12, 18, 15]]], [[25, [25, 26, 30, 19]]], [[27, [27, 28, 33, 20]]], [[22, [22, 32, 29]]], [[38, [38]], [37, [37, 34]]], [[41, [41, 36, 31]]], [[34, [39, 35]]], [[44, [44, 48, 49, 43]]], [[46, [46, 47, 50, 42]]], [[45, [45, 40]]]]]"
test_data/data_demand_random_50_batch_all1_equal_random/C201_3.dat,4,120,2,4,1201.048349,"[[[[0, [1, 22, 11, 5]], [21, [21, 16, 23, 26]], [16, []], [23, []], [22, [30, 32, 29, 25]], [11, []], [34, [34, 9, 10]], [1, []], [5, []], [26, []], [25, []], [30, []], [37, [37, 42, 35, 39]], [9, []], [42, []], [50, [50, 47, 46]], [32, []], [10, []], [35, []], [39, []], [47, []], [29, []], [46, []]], [[0, [3, 4, 6]], [3, []], [2, [2, 7]], [14, [14, 12]], [12, []], [18, [18, 17, 15]], [17, []], [20, [20, 8, 13]], [15, []], [8, []], [24, [24, 31, 33, 28]], [31, []], [13, []], [38, [38, 19]], [33, []], [28, []], [19, []], [4, []], [36, [36, 27]], [7, []], [6, []], [44, [44, 48, 49, 43]], [48, []], [49, []], [43, []], [27, []], [41, [41, 45, 40]], [45, []], [40, []]]], [[[2, [2, 7]]], [[14, [14, 12]]], [[18, [18, 17, 15]]], [[20, [20, 8, 13]]], [[21, [21, 16, 23, 26]]], [[24, [24, 31, 33, 28]]], [[22, [30, 32, 29, 25]]], [[34, [34, 9, 10]]], [[38, [38, 19]]], [[36, [36, 27]]], [[37, [37, 42, 35, 39]]], [[44, [44, 48, 49, 43]]], [[50, [50, 47, 46]]], [[41, [41, 45, 40]]]]]",1239.660846,"[[[[0, [5, 4, 6]], [6, []], [5, []], [4, []], [12, [12, 17, 13]], [23, [23, 9]], [17, [10, 18]], [13, []], [18, []], [33, [33, 25, 22, 32]], [20, [20]], [25, []], [38, [38, 34, 35, 37]], [34, []], [35, []], [10, []], [9, []], [22, []], [37, []], [32, []], [50, [50, 42, 39, 47]], [42, []], [39, []], [47, []], [29, [29]], [46, [46]]], [[0, [1, 3]], [2, [2]], [1, []], [16, [16, 8, 11, 15]], [14, [14, 19, 7]], [8, []], [21, [21, 26]], [3, []], [11, [30, 28]], [26, []], [30, []], [15, []], [19, []], [28, []], [31, [31, 36, 24, 27]], [36, []], [24, []], [7, []], [44, [44, 48, 49, 43]], [48, []], [49, []], [43, []], [27, []], [41, [41, 45, 40]], [45, []], [40, []]]], [[[2, [2]]], [[12, [12, 17, 13]]], [[16, [16, 8, 11, 15]]], [[14, [14, 19, 7]]], [[23, [23, 9]]], [[17, [10, 18]]], [[21, [21, 26]]], [[33, [33, 25, 22, 32]]], [[20, [20]]], [[11, [30, 28]]], [[31, [31, 36, 24, 27]]], [[38, [38, 34, 35, 37]]], [[44, [44, 48, 49, 43]]], [[50, [50, 42, 39, 47]]], [[29, [29]]], [[46, [46]], [41, [41, 45, 40]]]]]"
test_data/data_demand_random_50_batch_all1_equal_random/C201_3.dat,4,120,2,5,1203.051248,"[[[[0, [1]], [11, [11, 17]], [10, [10, 16]], [1, []], [31, [31, 26, 25, 30]], [30, []], [20, [20]], [17, []], [35, [35, 34, 29]], [39, [39]], [26, []], [25, []], [34, []], [29, []], [46, [46, 47, 44, 36]], [47, []], [44, []], [36, []], [16, []]], [[0, [2, 5, 3]], [2, [6, 14, 13, 4]], [5, []], [4, []], [24, [24, 21, 7, 8]], [21, []], [3, []], [6, []], [7, []], [14, []], [13, []], [23, [23, 33, 28]], [15, [15, 19, 18]], [8, []], [33, []], [19, []], [28, []], [18, []], [27, [27, 38, 12, 9]], [38, []], [42, [42, 32, 37, 22]], [12, []], [32, []], [9, []], [37, []], [22, []], [50, [50, 48, 43, 49]], [43, []], [49, []], [48, []], [41, [41, 45, 40]], [45, []], [40, []]]], [[[2, [6, 14, 13, 4]]], [[11, [11, 17]]], [[10, [10, 16]]], [[24, [24, 21, 7, 8]]], [[31, [31, 26, 25, 30]]], [[20, [20]]], [[23, [23, 33, 28]]], [[15, [15, 19, 18]]], [[35, [35, 34, 29]]], [[27, [27, 38, 12, 9]]], [[39, [39]]], [[42, [42, 32, 37, 22]]], [[46, [46, 47, 44, 36]]], [[50, [50, 48, 43, 49]]], [[41, [41, 45, 40]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_random/C201_3.dat,8,60,2,1,1154.612497,"[[[[0, [5, 8, 3, 2]], [2, []], [8, []], [3, []], [5, []], [20, [20]], [25, [25, 44, 50, 34, 29, 26, 30]], [44, []], [50, []], [34, []], [29, []], [46, [46, 47, 39, 42, 45]], [47, []], [39, []], [26, []], [30, []], [42, []], [45, []]], [[0, [1, 6]], [6, []], [1, []], [13, [13, 7, 12, 4, 10, 11, 14, 9]], [11, []], [10, []], [14, []], [16, [16, 15, 18, 17, 21, 24, 19, 22]], [15, []], [18, []], [17, []], [4, []], [21, []], [7, []], [24, []], [36, [36, 38, 31, 37, 27, 28, 33]], [31, []], [35, [35, 23, 32]], [37, []], [22, []], [9, []], [32, []], [12, []], [38, []], [28, []], [19, []], [41, [49, 43, 41, 40, 48]], [27, []], [48, []], [49, []], [43, []], [33, []], [23, []], [40, []]]], [[[13, [13, 7, 12, 4, 10, 11, 14, 9]]], [[16, [16, 15, 18, 17, 21, 24, 19, 22]]], [[20, [20]]], [[25, [44, 50, 34, 29, 26, 30]]], [[25, [25]]], [[36, [36, 38, 31, 37, 27, 28, 33]]], [[35, [35, 23, 32]]], [[46, [46, 47, 39, 42, 45]]], [[41, [49, 43, 41, 40, 48]]]]]",1199.931712,"[[[[0, [2, 3, 4]], [2, []], [7, [7, 15]], [3, []], [20, [20, 44, 28, 31, 37, 19, 22, 8, 9, 33, 27]], [8, []], [19, []], [33, []], [15, []], [28, []], [4, []], [44, []], [31, []], [40, [40, 38, 41, 36, 42]], [37, []], [22, []], [9, []], [42, []], [38, []], [45, [45, 43, 49, 48]], [41, []], [27, []], [43, []], [49, []], [48, []], [36, []]], [[0, []], [1, [1, 6, 12, 10, 5, 13, 11]], [6, []], [16, [16, 17, 14, 18]], [13, []], [11, []], [18, []], [17, []], [21, [21, 26, 24, 25, 29, 32, 30, 23]], [14, []], [26, []], [24, []], [5, []], [25, [34, 39, 35]], [29, []], [34, []], [46, [46, 47, 50]], [47, []], [39, []], [35, []], [32, []], [50, []], [12, []], [10, []], [30, []], [23, []]]], [[[1, [1, 6, 12, 10, 5, 13, 11]]], [[7, [7, 15]]], [[16, [16, 17, 14, 18]]], [[20, [44, 28, 31, 37, 22, 33, 27]]], [[20, [20, 19, 8, 9]]], [[21, [21, 26, 24, 25, 29, 32, 30, 23]]], [[25, [34, 39, 35]], [40, [40, 38, 41, 36, 42]]], [[46, [46, 47, 50]]], [[45, [45, 43, 49, 48]]]]]"
test_data/data_demand_random_50_batch_all1_equal_random/C201_3.dat,8,60,2,2,1195.907248,"[[[[0, [19]], [19, []], [23, [23, 17, 12, 18, 13, 14, 9, 10, 5, 50, 42, 43, 49, 48, 41, 45]], [17, []], [26, [26, 22, 11, 15]], [12, []], [18, []], [11, []], [13, []], [14, []], [5, []], [35, [35, 37, 32, 30, 38, 33, 27]], [37, []], [9, []], [22, []], [32, []], [10, []], [30, [40]], [50, []], [42, []], [38, []], [33, []], [15, []], [43, []], [49, []], [48, []], [27, []], [41, []], [45, []], [40, []]], [[0, [8, 4, 2, 6, 1, 3]], [8, []], [4, [16, 7]], [2, []], [6, []], [16, []], [3, []], [7, []], [31, [31, 21, 24, 28, 25, 29, 20]], [21, []], [24, []], [28, []], [20, []], [25, []], [1, []], [39, [39, 34, 36]], [34, []], [29, []], [47, [47, 44, 46]], [46, []], [44, []], [36, []]]], [[[4, [16, 7]]], [[23, [5, 50, 42, 43, 49, 48, 41, 45]]], [[23, [23, 17, 12, 18, 13, 14, 9, 10]]], [[26, [26, 22, 11, 15]]], [[31, [31, 21, 24, 28, 25, 29, 20]]], [[35, [35, 37, 32, 30, 38, 33, 27]]], [[39, [39, 34, 36]]], [[30, [40]]], [[47, [47, 44, 46]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_random/C201_3.dat,8,60,2,3,1167.907248,"[[[[0, [1]], [20, [20, 26, 14, 15, 19, 13, 5, 50, 49, 43, 48, 41, 45, 40, 18, 17]], [26, []], [14, []], [5, [28, 23, 30, 8, 12]], [18, []], [15, []], [28, []], [19, []], [23, []], [17, []], [13, []], [39, [39, 25, 33, 27]], [1, []], [25, []], [35, [35, 42, 38]], [30, []], [12, []], [50, []], [42, []], [38, []], [33, []], [49, []], [43, []], [8, []], [48, []], [27, []], [41, []], [45, []], [40, []]], [[0, [3, 6, 2, 4]], [3, []], [6, []], [7, [7, 16, 9, 10, 11]], [16, []], [2, []], [10, []], [11, []], [31, [31, 32, 22, 29, 21, 24]], [21, []], [24, []], [4, []], [36, [36, 37, 34]], [32, []], [9, []], [22, []], [37, []], [34, []], [29, []], [47, [47, 46, 44]], [46, []], [44, []]]], [[[7, [7, 16, 9, 10, 11]]], [[20, [5, 50, 49, 43, 48, 41, 45, 40]]], [[20, [20, 26, 14, 15, 19, 13, 18, 17]]], [[5, [28, 23, 30, 8, 12]]], [[31, [31, 32, 22, 29, 21, 24]]], [[36, [36, 37, 34]]], [[39, [39, 25, 33, 27]]], [[35, [35, 42, 38]]], [[47, [47, 46, 44]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_random/C201_3.dat,8,60,2,4,1202.298221,"[[[[0, [5, 3]], [17, [17, 8, 18, 19, 16]], [8, []], [18, []], [19, []], [3, []], [16, []], [5, []], [25, [25, 23, 20, 29]], [23, []], [20, [27, 28, 38, 34, 32]], [27, []], [28, []], [38, []], [39, [39]], [29, []], [46, [46, 47, 50, 42, 45, 40]], [47, []], [34, []], [32, []], [50, []], [42, []], [45, []], [40, []]], [[0, [1, 6, 2]], [13, [13, 14, 12, 9, 10, 11, 15, 7]], [14, []], [1, []], [12, []], [26, [26, 4, 21]], [24, [24]], [4, []], [21, []], [6, []], [2, []], [31, [31]], [35, [35, 37, 22, 30, 33, 36]], [9, []], [37, []], [22, []], [10, []], [11, []], [30, []], [15, []], [33, []], [41, [41, 43, 49, 48, 44]], [43, []], [49, []], [48, []], [36, []], [7, []], [44, []]]], [[[13, [13, 14, 12, 9, 10, 11, 15, 7]]], [[17, [17, 8, 18, 19, 16]]], [[25, [25, 23, 20, 29]]], [[26, [26, 4, 21]]], [[24, [24]]], [[31, [31]]], [[20, [27, 28, 38, 34, 32]]], [[35, [35, 37, 22, 30, 33, 36]]], [[41, [41, 43, 49, 48, 44]]], [[39, [39]]], [[46, [46, 47, 50, 42, 45, 40]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_random/C201_3.dat,8,60,2,5,1102.298221,"[[[[0, [3, 2, 5]], [5, [18, 15, 8, 19, 13, 7]], [18, []], [15, []], [13, []], [7, []], [2, []], [31, [31, 27, 28, 33, 20, 29, 25, 26]], [3, []], [27, []], [28, []], [8, []], [19, []], [33, []], [20, []], [41, [41, 34, 30]], [30, []], [25, []], [26, []], [34, []], [47, [47, 46, 39]], [29, []], [46, []], [39, []]], [[0, [6, 1]], [1, [4, 16, 9, 10, 11, 12, 14]], [16, []], [24, [24, 21, 50, 42, 43, 49, 48, 44, 23, 32, 17, 22]], [4, []], [21, []], [6, []], [44, []], [14, []], [17, []], [35, [35, 37, 38, 36]], [37, []], [22, []], [9, []], [32, []], [10, []], [11, []], [12, []], [50, []], [42, []], [38, []], [43, []], [49, []], [48, []], [36, []], [45, [45, 40]], [23, []], [40, []]]], [[[5, [18, 15, 8, 19, 13, 7]]], [[1, [4, 16, 9, 10, 11, 12, 14]]], [[24, [50, 42, 43, 49, 48, 44, 23, 32]]], [[24, [24, 21, 17, 22]]], [[31, [31, 27, 28, 33, 20, 29, 25, 26]]], [[35, [35, 37, 38, 36]]], [[41, [41, 34, 30]]], [[47, [47, 46, 39]]], [[45, [45, 40]]]]]",1175.552945,"[[[[0, [2, 3, 4]], [4, []], [2, []], [13, [13, 15, 8, 18, 19, 9]], [19, []], [15, []], [8, []], [18, []], [31, [31, 24, 22, 26, 20, 33, 28, 27]], [3, []], [24, []], [22, []], [9, []], [35, [35]], [39, [39, 42, 41, 23]], [26, []], [42, []], [20, []], [33, []], [41, [48, 49, 43, 45, 40]], [48, []], [49, []], [43, []], [28, []], [27, []], [45, []], [23, []], [40, []]], [[0, [6]], [14, [14, 11, 12, 1, 7, 10, 5]], [11, []], [12, []], [17, [17, 44, 29, 21, 16, 25, 50, 47, 46]], [29, []], [1, []], [5, []], [6, []], [44, []], [7, []], [21, []], [36, [36, 38, 37, 30, 32, 34]], [16, []], [25, []], [38, []], [37, []], [30, []], [32, []], [50, []], [10, []], [34, []], [47, []], [46, []]]], [[[14, [14, 11, 12, 1, 7, 10, 5]]], [[17, [44, 29, 21, 16, 25, 50, 47, 46]]], [[17, [17]], [13, [13, 15, 8, 18, 19, 9]]], [[31, [31, 24, 22, 26, 20, 33, 28, 27]]], [[36, [36, 38, 37, 30, 32, 34]]], [[35, [35]]], [[39, [39, 42, 41, 23]]], [[41, [48, 49, 43, 45, 40]]]]]"
test_data/data_demand_random_50_batch_all1_equal_random/C201_3.dat,8,90,2,1,1196.048349,"[[[[0, [14, 11, 12]], [14, []], [11, []], [12, []], [18, [18, 15]], [15, []], [24, [24, 17, 19, 23, 13]], [13, []], [17, []], [31, [31, 28, 27, 33, 29]], [19, []], [28, []], [27, [38, 34]], [33, []], [38, []], [23, []], [34, []], [29, []], [46, [46, 39, 50, 42, 40, 47]], [47, []], [39, []], [50, []], [42, []], [40, []]], [[0, [1, 5, 2, 6, 4, 3]], [16, [16, 10, 8]], [1, []], [5, []], [2, []], [20, [20, 32, 21]], [30, [30, 26, 25, 22, 9, 7]], [26, []], [25, []], [35, [35, 37, 36]], [22, []], [9, []], [32, []], [37, []], [10, []], [3, []], [21, []], [6, []], [44, [44, 48, 43, 49, 41, 45]], [7, []], [4, []], [36, []], [48, []], [8, []], [43, []], [49, []], [41, []], [45, []]]], [[[16, [16, 10, 8]]], [[18, [18, 15]]], [[24, [24, 17, 19, 23, 13]]], [[20, [20, 32, 21]]], [[31, [31, 28, 27, 33, 29]]], [[30, [30, 26, 25, 22, 9, 7]]], [[35, [35, 37, 36]]], [[27, [38, 34]]], [[46, [46, 39, 50, 42, 40, 47]]], [[44, [44, 48, 43, 49, 41, 45]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_random/C201_3.dat,8,90,2,2,1196.048349,"[[[[0, [1, 5]], [5, []], [14, [14, 10, 12]], [10, []], [12, []], [9, [9, 11, 13, 15, 17]], [11, []], [13, []], [15, []], [17, []], [28, [28, 27, 24, 32, 22]], [27, []], [24, []], [35, [35]], [41, [41, 42, 38, 37, 39]], [42, []], [38, []], [50, [50, 47, 46]], [32, []], [22, []], [37, []], [39, []], [47, []], [46, []], [1, []]], [[0, [3, 2, 4]], [3, []], [2, []], [7, [7]], [16, [16, 19, 8, 18, 6]], [19, []], [8, []], [18, []], [20, [20, 25]], [25, [30, 29, 26, 23, 21, 31]], [30, []], [29, []], [34, [34]], [26, []], [23, []], [40, [40, 36]], [4, []], [36, []], [21, []], [31, []], [6, []], [44, [44, 48, 43, 49, 33, 45]], [48, []], [43, []], [49, []], [33, []], [45, []]]], [[[14, [14, 10, 12]]], [[7, [7]]], [[16, [16, 19, 8, 18, 6]]], [[9, [9, 11, 13, 15, 17]]], [[20, [20, 25]]], [[25, [30, 29, 26, 23, 21, 31]]], [[28, [28, 27, 24, 32, 22]]], [[34, [34]]], [[40, [40, 36]]], [[35, [35]]], [[41, [41, 42, 38, 37, 39]]], [[44, [44, 48, 43, 49, 33, 45]]], [[50, [50, 47, 46]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_random/C201_3.dat,8,90,2,3,1196.048349,"[[[[0, [1]], [12, [12, 8, 9, 11, 14]], [8, []], [9, []], [11, []], [14, []], [15, [15, 17, 25, 22, 26, 23]], [17, []], [23, []], [38, [38, 29, 37, 35, 32]], [25, []], [29, []], [39, [39]], [37, []], [22, []], [32, []], [50, [50, 42, 47, 46]], [42, []], [35, []], [26, []], [47, []], [46, []], [1, []]], [[0, [5, 2, 3]], [5, []], [2, []], [3, [6, 4, 13]], [7, [7, 16, 18, 10, 19]], [6, []], [4, []], [16, []], [13, []], [18, []], [20, [20]], [19, []], [28, [28, 27, 33, 30, 24]], [27, []], [33, []], [30, []], [10, []], [34, [34, 36, 21, 31]], [36, []], [24, []], [44, [44, 48, 49, 43, 41, 45, 40]], [21, []], [31, []], [48, []], [49, []], [43, []], [41, []], [45, []], [40, []]]], [[[3, [6, 4, 13]]], [[12, [12, 8, 9, 11, 14]]], [[7, [7, 16, 18, 10, 19]]], [[20, [20]]], [[15, [15, 17, 25, 22, 26, 23]]], [[28, [28, 27, 33, 30, 24]]], [[34, [34, 36, 21, 31]]], [[38, [38, 29, 37, 35, 32]]], [[39, [39]]], [[44, [44, 48, 49, 43, 41, 45, 40]]], [[50, [50, 42, 47, 46]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_random/C201_3.dat,8,90,2,4,1198.051248,"[[[[0, [3, 4, 1]], [17, [17, 8, 19, 14]], [8, []], [19, []], [24, [24]], [3, [23, 28, 21, 31, 29]], [4, []], [14, []], [23, []], [28, []], [21, []], [36, [36, 40, 39, 34]], [31, []], [40, []], [1, []], [39, []], [34, []], [47, [47, 46, 44]], [29, []], [46, []], [44, []]], [[0, [6, 2, 5]], [6, []], [2, []], [18, [18, 13, 7, 16, 15, 10, 11, 9]], [13, []], [7, []], [16, []], [5, []], [26, [26, 33, 20, 32, 22, 25, 30, 12]], [33, []], [15, []], [20, []], [10, []], [11, []], [32, []], [22, []], [9, []], [37, [37, 35, 27]], [25, [42, 38]], [35, []], [30, []], [12, []], [50, [50, 49, 43, 48, 41, 45]], [42, []], [38, []], [49, []], [43, []], [27, []], [48, []], [41, []], [45, []]]], [[[17, [17, 8, 19, 14]]], [[18, [18, 13, 7, 16, 15, 10, 11, 9]]], [[26, [26, 33, 20, 32, 22, 25, 30, 12]]], [[24, [24]]], [[3, [23, 28, 21, 31, 29]]], [[37, [37, 35, 27]]], [[36, [36, 40, 39, 34]]], [[25, [42, 38]]], [[47, [47, 46, 44]]], [[50, [50, 49, 43, 48, 41, 45]]]]]",,None
